URL,NAME,PRICE,RATING,NO_OF_REVIEWS,ASIN,MANUFACTURER,PRODUCT_DESCRIPTION
https://www.amazon.in/Amazon-Brand-Solimo-Diaper-Backpack/dp/B08FTHBRPY/ref=sxin_15_trfobq2av2_5_B08FTHBRPY?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08FTHBRPY&pd_rd_r=2ef6f949-9a8e-4d9c-9e9c-1981dfc209da&pd_rd_w=EY2Ak&pd_rd_wg=TpQ1v&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=F5HY1PX7T8ND2FFGTR08&qid=1692653923&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,3.7,"7,051", , ,"Packing food, clothing, toys and accessories for your baby is convenient and made easy with the Solimo Diaper Backpack. Made using 100% polyester water resistant fabric, it is durable, long lasting and easy to clean in case of spills and accidents. This spacious backpack is made using quality materials and stitching and is tested in an NABL accredited lab against 72 parameters for quality, performance and safety. It is free from harmful chemicals like Azo dye and formaldehyde, making it safe for everyday use. For your peace of mind it comes with a 1 year warranty against manufacturing defects. The Solimo Diaper Backpack is equipped with zipper closures that are sturdy and convenient to use. Built with a quick access back opening, it leads directly to the interior of the bag and can be used with one hand. This backpack features an insulated pocket that can store 3 feeding bottles with ease. A side tissue pocket is zipperless and easy to reach and pull out. This backpack also has a back mobile pocket that is discrete to help prevent theft. With shoulder and tote carrying straps, you can decide which is more comfortable for you. From diapers, towels, tissues, feeding bottles and toys, this diaper backpack is ideal for park trips, outings and everyday activities."
https://www.amazon.in/Dyazo-Backpack-Business-Notebook-computer/dp/B0C7HC675G/ref=sxin_15_trfobq2av2_6_B0C7HC675G?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0C7HC675G&pd_rd_r=2ef6f949-9a8e-4d9c-9e9c-1981dfc209da&pd_rd_w=EY2Ak&pd_rd_wg=TpQ1v&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=F5HY1PX7T8ND2FFGTR08&qid=1692653923&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-7-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,4.5,"7,383", , ,"DURABLE & COMFORTABLE Oxford Fabric Thanks to dyazo slim backpack Water-Resistant And Scratch-Resistant fabric Offers Long Life And Can Be Used As A Daily Backpack, Work Backpack or A Study Bookbag, Sutable As A Business Laptop Backpack For Men Women Adult Teens Or Daily Use Anywhere"
https://www.amazon.in/School-Backpack-Cartoon-Travel-Toddler/dp/B097NHH5YY/ref=sxin_15_trfobq2av2_7_B097NHH5YY?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&cv_ct_cx=bags&keywords=bags&pd_rd_i=B097NHH5YY&pd_rd_r=2ef6f949-9a8e-4d9c-9e9c-1981dfc209da&pd_rd_w=EY2Ak&pd_rd_wg=TpQ1v&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=F5HY1PX7T8ND2FFGTR08&qid=1692653923&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-8-973fd8bd-28ce-479e-8be4-fbaf1193947a,,,4.3,"7,911", , , 
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_6?keywords=bags&qid=1692653923&sr=8-6,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",,4.7,14,B09VTDMRY7,FUR JADEN,"Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels."
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_7?keywords=bags&qid=1692653923&sr=8-7,TRUE HUMAN EMPEROR® Anti-Theft backpack With USB charging Port Laptop bag/Office bag/college bag/travel bag with anti -theft back pocket (LEGEND),679,4.6,99,LEGEND-1,B09QJ7ZF2Y, 
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_8?keywords=bags&qid=1692653923&sr=8-8,"Half Moon 35 Ltrs Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",599,4.7,14,B085MHDJ93,Amazing Bags, 
https://www.amazon.in/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_10?keywords=bags&qid=1692653923&sr=8-10,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",849,B07YDGQQN5,Fur Jaden, 
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTk4MjAzMDIyNDIxNTk3OjE2OTI2NTM5MjM6c3BfbXRmOjMwMDAxNjk0MTk5NDIzMjo6MDo6&url=%2FMATSUN-Trekking-Backpack-Resistant-Notebook%2Fdp%2FB0BSBZ4JH7%2Fref%3Dsr_1_11_sspa%3Fkeywords%3Dbags%26qid%3D1692653923%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,MATSUN Unisex Nylon 55 L Trekking Travel Laptop Backpack With Rain Cover Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook,849,B0BSBZ4JH7,Matsun,"A Daily use Backpack Mainly For Weekend Trek or A Simple Day Trip , one gear That Is A Must Have and must carry is a backpack. the backpack has durable polyester And Shades That Doesn't Easy get Deity, padded shoulder Straps And back For All Day Comfort. All In One Backpack. Satisfies All Requirements Of End User."
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTk4MjAzMDIyNDIxNTk3OjE2OTI2NTM5MjM6c3BfbXRmOjIwMTY4MzQ1MjY0ODk4OjowOjo&url=%2FOUTBACK-Alabama-Leather-Backpack-Laptop%2Fdp%2FB0BR79T7HT%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dbags%26qid%3D1692653923%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"OUTBACK Alabama Leather Backpack - Upto 16"" Laptop Bag",899,B0BR79T7HT,OUTBACK, 
https://www.amazon.in/Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_13?keywords=bags&qid=1692653923&sr=8-13,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,"11,499",Backpack,B09CQ5T3LN,Backpack
https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_14?keywords=bags&qid=1692653923&sr=8-14,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,"1,399",Fur Jaden,20 December 2018,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_15?keywords=bags&qid=1692653923&sr=8-15,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,899,Gear Merchandise PVT LTD,17 December 2015, 
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_16?keywords=bags&qid=1692653923&sr=8-16,Gear Classic 20L Small Size Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack- Brown,199,B07G4F6XFH,Gear Merchandise PVT LTD,"Gear bags are designed for the quick commute as well for the long journey. these backpacks can be used as laptop bags,adventure bags and so on. Your favorite travel companion, The backpacks come with enough storage space to carry all your requirements."
https://www.amazon.in/Safari-45L-21-OB-BLK/dp/B07BZ5VC4H/ref=sr_1_17?keywords=bags&qid=1692653923&sr=8-17,Safari Seek 45 Ltrs Overnighter Expandable Travel Laptop Backpack,979,Safari Industries (India) Ltd,5 April 2018, 
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_18?keywords=bags&qid=1692653923&sr=8-18,"American Tourister VALEX BLUE LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER","2,099",B0BTD4FK9G,EXPERTS,"A backpack isn’t just a bag. It’s a cache, a case, a mobile base of sorts. And it is a reflection of the care you’ve put into selecting the ideal loadout of items to keep on you. Introducing Valex, a modern everyday backpacks collections are available in a variety of nice looking colours to express your true self"
https://www.amazon.in/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07XXFB9CZ/ref=sr_1_19?keywords=bags&qid=1692653923&sr=8-19,Sfane Polyester 23cms Duffle/Shoulder/Gym Bag for Men & Women with Separate Shoe Compartment (Grey),"1,399",Sfane,11 September 2019,"Sfane Sports Bag practical everyday sizing make it great for hauling just about anything.Big compartments holds Sports Clothing, Gloves, Shaker, Sports ball, Sports Accessories, etc. Or anything that might be wet or soiled. High quality provide years of dependable service. Made in India."
https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_20?keywords=bags&qid=1692653923&sr=8-20,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",387, , , 
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTk4MjAzMDIyNDIxNTk3OjE2OTI2NTM5MjM6c3BfYnRmOjIwMTQ1ODQ1MTQ2Nzk4OjowOjo&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB0BYW5SH4L%2Fref%3Dsr_1_21_sspa%3Fkeywords%3Dbags%26qid%3D1692653923%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Half Moon Vision Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | (Navy and Black)",249,B0BYW5SH4L,Half_Moon, 
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTk4MjAzMDIyNDIxNTk3OjE2OTI2NTM5MjM6c3BfYnRmOjIwMTUzOTYyNDIxNTk4OjowOjo&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28K6JBP%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dbags%26qid%3D1692653923%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,599,B0C28K6JBP,Fur Jaden,"Stay organized all day with Fur Jaden's durable and lightweight pro series backpack. This smart tech laptop backpack is a stylish and functional accessory for men and women. It adds admiration to an appealing and daring personality with remarkable aesthetics and functionality. It comes with a utility pocket in the main compartment which helps keep smaller accessories and belongings in place. Fur Jaden's Pro Series functional backpacks are apt for professionals looking to stay connected to their devices all day long as it features a smart in-built USB Type-A and USB Type-C charging port station which also supports reversible charging. This smart backpack also features an anti-theft pocket on the back to protect your gadgets and belongings from being stolen while you travel, now keep your belongings safe with style. The backpack features a 180 Degree openable padded gadget compartment that you may use to store your laptop and tablets safely. Weighing about 900 grams, this backpack is lightweight and easy to carry all day long. This tech backpack from Fur Jaden is able to house laptops of up to 15.6 inches and has several pockets to place mobile phones, pens, power banks, etc. Made from premium & durable quality PU, Fur Jaden Pro Series backpacks are sturdy and reliable. Flaunt this uniquely designed handcrafted Fur Jaden bag with style as it helps elevate your style quotient. This backpack is suitable for working professionals and uber cool college students . The straps are designed to distribute weight equally on each shoulder preventing any sort of discomfort. This stylish laptop backpack comes with a convenient grab handle which not only adds convenience but also helps grab a lot of attention."
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTYxNDYyNjI4MzQzNTk3OjE2OTI2NTM5MjM6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTUzOTYyNDIxNTk4OjowOjo&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28K6JBP%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26cv_ct_cx%3Dbags%26keywords%3Dbags%26pd_rd_i%3DB0C28K6JBP%26pd_rd_r%3Da68da9cb-1d4d-49cf-a318-f35b2d38a936%26pd_rd_w%3DGCKzH%26pd_rd_wg%3Dk3nrQ%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DF5HY1PX7T8ND2FFGTR08%26qid%3D1692653923%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-1-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",B0C28K6JBP,Fur Jaden,"Stay organized all day with Fur Jaden's durable and lightweight pro series backpack. This smart tech laptop backpack is a stylish and functional accessory for men and women. It adds admiration to an appealing and daring personality with remarkable aesthetics and functionality. It comes with a utility pocket in the main compartment which helps keep smaller accessories and belongings in place. Fur Jaden's Pro Series functional backpacks are apt for professionals looking to stay connected to their devices all day long as it features a smart in-built USB Type-A and USB Type-C charging port station which also supports reversible charging. This smart backpack also features an anti-theft pocket on the back to protect your gadgets and belongings from being stolen while you travel, now keep your belongings safe with style. The backpack features a 180 Degree openable padded gadget compartment that you may use to store your laptop and tablets safely. Weighing about 900 grams, this backpack is lightweight and easy to carry all day long. This tech backpack from Fur Jaden is able to house laptops of up to 15.6 inches and has several pockets to place mobile phones, pens, power banks, etc. Made from premium & durable quality PU, Fur Jaden Pro Series backpacks are sturdy and reliable. Flaunt this uniquely designed handcrafted Fur Jaden bag with style as it helps elevate your style quotient. This backpack is suitable for working professionals and uber cool college students . The straps are designed to distribute weight equally on each shoulder preventing any sort of discomfort. This stylish laptop backpack comes with a convenient grab handle which not only adds convenience but also helps grab a lot of attention."
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTYxNDYyNjI4MzQzNTk3OjE2OTI2NTM5MjM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAxMzM0Mjk4MzgzMjo6MTo6&url=%2FPolice-Polyester-laptop-casual-backpack%2Fdp%2FB09CQ5T3LN%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26cv_ct_cx%3Dbags%26keywords%3Dbags%26pd_rd_i%3DB09CQ5T3LN%26pd_rd_r%3Da68da9cb-1d4d-49cf-a318-f35b2d38a936%26pd_rd_w%3DGCKzH%26pd_rd_wg%3Dk3nrQ%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DF5HY1PX7T8ND2FFGTR08%26qid%3D1692653923%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-2-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,"3,499",Backpack,B09CQ5T3LN,Backpack
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTYxNDYyNjI4MzQzNTk3OjE2OTI2NTM5MjM6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTQ1ODQ1MTQ2Nzk4OjoyOjo&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB0BYW5SH4L%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26cv_ct_cx%3Dbags%26keywords%3Dbags%26pd_rd_i%3DB0BYW5SH4L%26pd_rd_r%3Da68da9cb-1d4d-49cf-a318-f35b2d38a936%26pd_rd_w%3DGCKzH%26pd_rd_wg%3Dk3nrQ%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DF5HY1PX7T8ND2FFGTR08%26qid%3D1692653923%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-3-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Half Moon Vision Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | (Navy and Black)","1,399",B0BYW5SH4L,Half_Moon, 
